spg,n_atoms,wps,count
146,36,0-0-1-1-1-1-1-1,2
146,36,0-0-0-1-1-1,1
146,36,0-0-0-0,1
146,39,0-0-0-1-1-1-1,2
146,39,0-0-0-0-1,2
146,42,0-0-0-0-1-1,7
146,42,0-0-1-1-1-1-1-1-1-1,3
146,42,0-0-0-1-1-1-1-1,1
146,45,0-0-0-0-1-1-1,1
146,48,0-0-0-1-1-1-1-1-1-1,5
146,51,0-0-0-0-1-1-1-1-1,1
146,51,0-0-0-0-0-1-1,1
146,60,0-0-0-0-0-0-1-1,6
146,60,0-0-0-0-1-1-1-1-1-1-1-1,1
146,66,0-0-0-0-0-0-1-1-1-1,1
146,69,0-0-0-0-0-0-0-1-1,5
146,72,0-0-0-0-0-0-0-1-1-1,1
146,75,0-0-0-0-0-0-0-0-1,3
146,78,0-0-0-0-0-0-0-0-1-1,3
146,81,0-0-0-0-0-0-0-0-1-1-1,2
146,84,0-0-0-0-0-0-0-0-1-1-1-1,1
146,90,0-0-0-0-0-0-0-0-0-1-1-1,2
146,126,0-0-0-0-0-0-0-0-0-0-0-0-0-0,1
147,9,0-3-6,3
147,9,0-3-5,2
147,10,0-3-4,3
147,11,0-3-3-6,6
147,12,0-3-3-5-6,3
147,13,0-3-3-3-6,5
147,13,0-3-3-4-5,1
147,14,0-2-3-3-5,1
147,14,0-3-3-3-5-6,3
147,15,0-0-3-6,14
147,15,0-0-3-5,14
147,18,0-0-3-3-5-6,3
147,18,0-0-3-3-4,1
147,20,0-0-3-3-3-4,2
147,21,0-0-0-3-6,1
147,21,0-0-0-3-5,5
147,23,0-0-0-3-3-5,2
147,25,0-0-0-3-3-4-6,5
147,25,0-0-0-3-3-4-5,1
147,26,0-0-0-0-3,1
147,27,0-0-0-0-3-6,1
147,28,0-0-0-0-3-3,1
147,28,0-0-0-0-3-5-6,1
147,30,0-0-0-0-3-3-3,1
147,30,0-0-0-3-3-3-4-4-5-6,1
147,41,0-0-0-0-0-0-3-3-5,2
147,42,0-0-0-0-0-0-3-3-5-6,1
147,48,0-0-0-0-0-0-0-3-3-5-6,1
148,18,0,4
148,21,0-5,7
148,24,0-4-5,150
148,24,0-3,20
148,27,0-3-5,12
148,27,0-3-4,4
148,30,0-3-4-5,60
148,30,0-3-3,70
148,33,0-3-3-5,7
148,33,0-1-3,6
148,33,0-3-3-4,1
148,36,0-3-3-4-5,3
148,36,0-2-3-5,1
148,36,0-1-3-5,1
148,39,0-0-5,3
148,39,0-3-3-3-5,4
148,39,0-3-3-3-4,1
148,42,0-0-3,16
148,42,0-0-4-5,23
148,42,0-3-3-3-3,5
148,42,0-1-3-3-4,2
148,45,0-0-3-5,113
148,45,0-0-3-4,5
148,48,0-1-2-3-4-5,1
148,48,0-0-3-3,2
148,51,0-0-3-3-5,1
148,54,0-0-2-3-5,2
148,54,0-0-0,9
148,54,0-0-3-3-4-5,2
148,54,0-0-1-2,1
148,57,0-0-0-5,22
148,57,0-0-1-2-4,3
148,57,0-0-0-4,1
148,60,0-0-0-4-5,33
148,60,0-0-1-2-4-5,5
148,60,0-0-0-3,2
148,60,0-0-3-3-3-3,1
148,60,0-0-3-3-3-4-5,1
148,63,0-0-0-3-5,5
148,66,0-0-0-3-4-5,2
148,66,0-0-0-3-3,2
148,72,0-0-0-0,2
148,75,0-0-0-3-3-3-5,4
148,78,0-0-0-0-4-5,7
148,78,0-0-0-0-3,4
148,81,0-0-0-0-3-4,5
148,81,0-0-0-0-3-5,3
148,81,0-0-0-3-3-3-3-5,1
148,84,0-0-0-0-2-4,7
148,84,0-0-0-0-3-4-5,2
148,84,0-0-0-0-3-3,1
148,90,0-0-0-0-0,1
148,90,0-0-0-0-3-3-4-5,3
148,96,0-0-0-0-0-3,3
148,96,0-0-0-0-0-4-5,1
148,99,0-0-0-0-0-3-5,1
148,102,0-0-0-0-0-3-3,1
148,105,0-0-0-0-0-3-3-4,2
148,105,0-0-0-0-0-3-3-5,2
148,108,0-0-0-0-0-3-3-4-5,3
148,108,0-0-0-0-0-1-3-5,1
148,114,0-0-0-0-0-0-4-5,3
148,120,0-0-0-0-0-0-3-3,1
148,126,0-0-0-0-0-0-0,5
148,129,0-0-0-0-0-0-0-5,1
148,132,0-0-0-0-0-0-0-3,1
148,147,0-0-0-0-0-0-0-3-3-3-4,1
148,165,0-0-0-0-0-0-0-0-0-4,1
149,9,0-6-8-11,7
149,9,0-7-8-11,1
149,9,0-7-8-10,1
149,9,0-6-9-10,1
149,9,0-6-9-11,1
149,11,0-3-8-9-10,1
149,17,0-0-1-9-11,3
149,17,0-0-2-8-10,5
149,20,0-0-3-4-5-6-9,1
149,24,0-0-0-4-5-6-8,1
149,24,0-0-0-3-4-9-11,1
149,26,0-0-0-0-10-11,1
150,9,1-2-3-6,2
150,12,0-1-3-6,5
150,12,0-3-3-5-6,4
150,12,0-2-3-5,1
150,15,0-0-3-6,1
150,21,0-0-1-2-3-6,3
150,23,0-0-1-2-3-3-6,17
150,27,0-0-0-1-2-3-6,21
150,27,0-0-0-1-2-3-5,2
150,30,0-0-0-1-2-3-3-4,2
150,30,0-0-1-2-3-3-3-3-4-5-6,1
150,39,0-0-0-0-1-2-3-3-3-4-5,2
150,42,0-0-0-0-0-1-1-2-3-6,1
151,24,0-0-0-2-2,1
151,24,0-0-0-1-1,1
151,33,0-0-0-1-1-1-2-2,1
152,3,1,3
152,3,2,1
152,6,1-2,7
152,6,0,1
152,9,0-2,4
152,9,0-1,1
152,12,0-1-2,4
152,15,0-1-2-2,1
152,18,0-0-1-2,17
152,24,0-0-1-1-2-2,4
152,24,0-0-0-1-2,3
152,27,0-0-0-1-1-2,2
152,45,0-0-0-0-0-0-1-2-2,1
152,48,0-0-0-0-0-0-0-1-2,1
153,9,1-1-1,5
153,9,2-2-2,1
153,24,0-0-0-2-2,1
154,3,2,2
154,6,1-2,3
154,9,0-1,2
154,9,0-2,4
154,12,0-1-2,1
154,15,0-1-2-2,2
154,18,0-0-1-2,1
154,24,0-0-1-1-2-2,1
154,24,0-0-0-1-2,1
155,12,1-5,1
155,15,1-4-5,4
155,15,2-4-5,4
155,15,2-3,3
155,15,1-3,2
155,18,2-3-4,10
155,18,1-3-5,12
155,21,2-2-5,2
155,24,1-2-3,4
155,27,1-1-2,1
155,27,1-3-3-4-5,1
155,30,0-3-4-5,2
155,30,1-2-3-4-5,3
155,33,0-2-3,3
155,33,0-3-3-5,1
155,33,0-1-4-5,2
155,36,0-3-3-4-5,4
155,36,0-2-3-4,1
155,48,0-1-2-3-3,2
155,48,0-2-3-3-3-4,1
155,57,0-0-2-3-4-5,1
155,57,0-1-2-2-3-3,1
155,60,0-1-1-1-2-4-5,12
155,60,0-1-2-2-2-4-5,8
155,60,0-0-1-3-3-5,1
155,60,0-1-2-3-3-3-4-5,1
155,66,0-0-1-2-3-4-5,1
155,66,0-0-2-3-3-3-4,1
155,78,0-0-1-2-2-3-3-4,3
155,84,0-0-1-1-2-2-3-3,1
155,84,0-0-1-2-3-3-3-3-3,1
155,252,0-0-0-0-0-0-0-0-0-0-0-0-1-2-2-3-4,1
156,2,2-4,2
156,3,2-3-4,386
156,3,2-2-3,1
156,3,3-3-4,1
156,4,2-2-4-4,4
156,4,3-3-4-4,3
156,4,2-2-3-3,7
156,4,2-3-3-4,20
156,4,2-3-4-4,8
156,4,2-2-3-4,18
156,5,2-2-3-3-4,17
156,5,2-2-3-4-4,14
156,5,2-3-3-4-4,7
156,6,2-2-3-3-4-4,178
156,6,2-2-2-4-4-4,6
156,6,3-3-3-4-4-4,3
156,6,2-2-2-3-3-3,1
156,7,2-2-2-4-4-4-4,2
156,7,2-3-3-3-4-4-4,1
156,7,3-3-3-3-4-4-4,1
156,7,2-2-2-3-4-4-4,1
156,7,2-3-3-3-3-4-4,1
156,7,2-2-2-2-3-3-4,1
156,7,2-2-3-3-3-4-4,1
156,8,2-2-2-3-3-3-4-4,3
156,8,2-2-2-2-3-3-3-3,1
156,8,2-2-2-2-4-4-4-4,2
156,8,1-1-2-3,1
156,8,3-3-3-3-4-4-4-4,1
156,8,2-2-3-3-4-4-4-4,1
156,9,2-2-2-3-3-3-4-4-4,50
156,10,2-2-3-3-3-3-4-4-4-4,2
156,10,2-2-2-3-3-3-4-4-4-4,1
156,10,2-2-2-2-3-3-4-4-4-4,1
156,11,1-1-1-3-4,1
156,11,1-1-1-2-4,1
156,11,2-2-2-2-2-3-3-3-3-3-4,1
156,11,2-2-2-2-2-2-4-4-4-4-4,1
156,11,3-3-3-3-3-4-4-4-4-4-4,1
156,11,2-2-2-2-3-3-3-3-3-4-4,1
156,12,2-2-2-3-3-3-4-4-4-4-4-4,1
156,12,2-2-2-2-2-2-3-3-3-3-3-3,1
156,12,2-2-2-2-2-2-4-4-4-4-4-4,2
156,12,2-2-3-3-3-3-4-4-4-4-4-4,1
156,12,2-2-2-2-3-3-3-3-4-4-4-4,2
156,12,1-1-2-2-3-3-3-4,1
156,12,1-1-2-2-3-3-4-4,15
156,12,2-2-2-3-3-3-3-3-3-4-4-4,1
156,12,1-1-1-2-3-4,1
156,13,1-1-1-2-3-4-4,2
156,13,2-2-2-2-3-3-3-3-3-4-4-4-4,1
156,14,1-1-2-2-2-3-3-3-4-4,2
156,14,2-2-2-2-2-3-3-3-3-3-4-4-4-4,1
156,15,2-2-2-2-2-3-3-3-3-3-4-4-4-4-4,6
156,15,1-1-1-2-2-3-3-4-4,3
156,16,2-2-2-2-2-2-3-3-3-3-3-3-4-4-4-4,1
156,16,2-2-2-2-2-2-3-3-3-3-4-4-4-4-4-4,1
156,16,2-2-2-2-2-2-2-2-3-3-3-3-3-3-3-3,1
156,16,1-1-1-1-3-3-4-4,1
156,18,2-2-2-2-2-2-3-3-3-3-3-3-4-4-4-4-4-4,11
156,18,1-1-1-2-2-2-3-3-3-4-4-4,2
156,18,1-1-1-1-2-2-3-3-4-4,1
156,19,1-1-1-1-1-2-2-3-4,2
156,20,2-2-2-2-2-2-3-3-3-3-3-3-4-4-4-4-4-4-4-4,1
156,20,2-2-2-2-2-2-3-3-3-3-3-3-3-3-4-4-4-4-4-4,1
156,20,3-3-3-3-3-3-3-3-3-3-4-4-4-4-4-4-4-4-4-4,2
156,20,2-2-2-2-2-2-2-2-2-2-3-3-3-3-3-3-3-3-3-3,1
156,21,2-2-2-2-2-2-2-3-3-3-3-3-3-3-4-4-4-4-4-4-4,7
156,22,2-2-2-3-3-3-3-3-3-3-3-3-3-3-3-4-4-4-4-4-4-4,1
156,23,1-1-1-1-1-1-2-2-3-4-4,1
156,23,1-1-1-1-1-1-2-3-3-4-4,2
156,24,2-2-2-2-2-2-2-2-3-3-3-3-3-3-3-3-4-4-4-4-4-4-4-4,10
156,24,2-2-2-2-2-2-3-3-3-3-3-3-3-3-3-3-4-4-4-4-4-4-4-4,1
156,24,1-1-1-1-1-2-2-2-3-3-3-4-4-4,3
156,26,1-1-1-1-1-1-2-2-3-3-4-4-4-4,1
156,27,2-2-2-2-2-2-2-2-2-3-3-3-3-3-3-3-3-3-4-4-4-4-4-4-4-4-4,7
156,28,2-2-2-2-2-2-2-2-2-2-3-3-3-3-3-3-3-3-4-4-4-4-4-4-4-4-4-4,1
156,28,1-1-1-1-1-1-2-2-2-3-3-3-3-4-4-4,1
156,28,2-2-2-2-2-2-2-2-2-2-3-3-3-3-3-3-3-3-3-3-4-4-4-4-4-4-4-4,1
156,28,2-2-2-2-2-2-3-3-3-3-3-3-3-3-3-3-3-3-4-4-4-4-4-4-4-4-4-4,1
156,28,2-2-2-2-2-2-2-2-3-3-3-3-3-3-3-3-3-3-4-4-4-4-4-4-4-4-4-4,1
156,28,1-1-1-1-2-2-2-2-2-2-3-3-3-3-4-4-4-4-4-4,1
156,29,1-1-1-1-1-1-2-2-2-2-3-3-3-4-4-4-4,1
156,30,2-2-2-2-2-2-2-2-2-2-3-3-3-3-3-3-3-3-3-3-4-4-4-4-4-4-4-4-4-4,8
156,30,1-1-1-1-1-1-2-2-2-2-3-3-3-3-4-4-4-4,3
156,32,2-2-2-2-2-2-2-2-2-2-3-3-3-3-3-3-3-3-3-3-3-3-4-4-4-4-4-4-4-4-4-4,1
156,33,2-2-2-2-2-2-2-2-2-2-2-3-3-3-3-3-3-3-3-3-3-3-4-4-4-4-4-4-4-4-4-4-4,1
156,36,2-2-2-2-2-2-2-2-2-2-2-2-3-3-3-3-3-3-3-3-3-3-3-3-4-4-4-4-4-4-4-4-4-4-4-4,1
156,40,2-2-2-2-2-2-2-2-2-2-2-2-2-2-3-3-3-3-3-3-3-3-3-3-3-3-4-4-4-4-4-4-4-4-4-4-4-4-4-4,1
156,42,0-0-0-1-1-1-1-1-1-1-2-3-4,1
157,12,1-1-2-2-3-3,1
157,13,1-1-1-2-3-3,1
157,18,1-1-1-1-2-2-3-3,1
157,20,0-1-1-1-1-2,1
157,22,0-1-1-1-1-2-2,2
157,24,1-1-1-1-1-1-2-2-3-3,1
157,33,0-0-1-1-1-1-1-1-2-3,1
158,26,0-0-0-1-2-3-3,1
158,30,0-0-0-1-1-2-2-3-3,2
159,14,0-1-1-1-2,3
159,20,0-0-0-1,3
159,28,0-0-0-0-2-2,1
159,28,0-0-0-0-1-2,2
159,28,0-0-0-1-1-1-2-2,2
159,30,0-0-0-0-1-1-2,1
159,30,0-0-0-1-1-1-1-2-2,1
159,42,0-0-0-0-0-1-1-1-1-2-2,1
160,6,2-2,16
160,9,2-2-2,36
160,12,2-2-2-2,148
160,12,1-2,2
160,15,1-2-2,68
160,15,2-2-2-2-2,18
160,18,2-2-2-2-2-2,15
160,18,1-2-2-2,7
160,18,1-1,2
160,21,2-2-2-2-2-2-2,29
160,21,1-1-2,7
160,21,1-2-2-2-2,1
160,24,2-2-2-2-2-2-2-2,19
160,24,1-1-2-2,3
160,27,2-2-2-2-2-2-2-2-2,2
160,27,1-1-2-2-2,7
160,30,1-1-2-2-2-2,2
160,30,2-2-2-2-2-2-2-2-2-2,12
160,30,1-1-1-2,1
160,33,1-1-1-2-2,7
160,33,2-2-2-2-2-2-2-2-2-2-2,3
160,33,1-1-2-2-2-2-2,1
160,36,1-1-1-2-2-2,15
160,36,1-1-2-2-2-2-2-2,14
160,36,2-2-2-2-2-2-2-2-2-2-2-2,1
160,39,1-1-1-1-2,7
160,39,0-1-1-2,2
160,39,1-1-1-2-2-2-2,19
160,39,1-1-2-2-2-2-2-2-2,2
160,42,1-1-1-2-2-2-2-2,78
160,42,0-1-1-2-2,1
160,42,1-1-2-2-2-2-2-2-2-2,1
160,42,2-2-2-2-2-2-2-2-2-2-2-2-2-2,1
160,45,2-2-2-2-2-2-2-2-2-2-2-2-2-2-2,3
160,45,0-1-1-2-2-2,1
160,45,1-1-1-1-2-2-2,3
160,45,1-1-1-2-2-2-2-2-2,1
160,48,1-1-1-1-2-2-2-2,1
160,51,1-1-1-1-2-2-2-2-2,3
160,51,1-1-1-1-1-2-2,1
160,51,0-1-1-1-2-2,1
160,51,2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2,1
160,54,0-1-1-1-1,1
160,57,0-1-1-1-1-2,2
160,57,0-1-1-1-2-2-2-2,17
160,57,1-1-1-1-2-2-2-2-2-2-2,3
160,60,2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2,2
160,60,0-1-1-1-1-2-2,1
160,60,1-1-1-1-2-2-2-2-2-2-2-2,2
160,60,1-1-1-1-1-1-2-2,1
160,63,0-1-1-1-1-2-2-2,1
160,63,1-1-1-1-1-1-2-2-2,7
160,66,0-1-1-1-1-2-2-2-2,1
160,69,0-0-1-1-1-2-2,1
160,69,0-1-1-1-1-1-2-2,1
160,78,0-1-1-1-1-1-1-2-2,1
160,78,1-1-1-1-1-1-1-2-2-2-2-2,1
160,81,1-1-1-1-1-1-2-2-2-2-2-2-2-2-2,2
160,84,0-0-0-1-1-1-2,3
160,84,1-1-1-1-1-1-2-2-2-2-2-2-2-2-2-2,5
160,87,1-1-1-1-1-1-2-2-2-2-2-2-2-2-2-2-2,1
160,87,0-0-1-1-1-1-1-2-2,12
160,87,1-1-1-1-1-1-1-1-2-2-2-2-2,1
160,87,0-1-1-1-1-1-1-2-2-2-2-2,1
160,90,1-1-1-1-1-1-1-1-2-2-2-2-2-2,1
160,120,0-0-0-1-1-1-1-1-1-1-2,1
160,150,0-0-0-0-0-1-1-1-1-1-1-2-2,1
161,18,0,1
161,30,0-1-1,56
161,36,0-1-1-1,1
161,42,0-0-1,12
161,48,0-0-1-1,7
161,54,0-0-1-1-1,1
161,60,0-0-0-1,1
161,60,0-0-1-1-1-1,1
161,66,0-0-0-1-1,1
161,72,0-0-0-0,2
161,72,0-0-0-1-1-1,1
161,96,0-0-0-0-0-1,1
161,114,0-0-0-0-0-0-1,1
161,144,0-0-0-0-0-0-0-1-1-1,1
161,156,0-0-0-0-0-0-0-0-1-1,2
162,7,1-11,1
162,7,1-10,1
162,8,1-8,1
162,8,1-9,3
162,9,1-8-11,40
162,9,1-8-10,1
162,9,1-9-11,1
162,10,1-8-10-11,3
162,10,1-7-10-11,1
162,10,1-7-8,1
162,11,1-8-9-11,1
162,13,1-4-9-11,10
162,13,1-7-8-9-10,1
162,13,1-6-7-8,1
162,13,1-7-8-9-11,2
162,14,1-4-9-10-11,35
162,14,1-1-8,1
162,15,1-1-8-11,2
162,15,1-1-9-11,1
162,15,1-1-9-10,1
162,16,1-1-5-11,4
162,16,1-1-8-9,2
162,17,1-1-8-9-10,4
162,18,1-4-6-7-8-10,1
162,26,1-1-1-3-8,1
162,30,0-1-1-3,1
162,34,0-1-1-3-5-10,1
163,14,0-6,1
163,16,0-6-7,5
163,16,0-6-8,3
163,16,0-5-8,2
163,18,0-5-6-7,16
163,18,0-5-6-8,1
163,20,0-3-6-8,10
163,20,0-3-6-7,4
163,20,0-3-5-8,14
163,20,0-3-5-7,2
163,22,0-3-6-7-8,1
163,22,0-3-4-6,1
163,26,0-3-3-6-7-8,1
163,26,0-2-4-5-6,1
164,2,6,1
164,3,6-9,108
164,3,6-8,5
164,4,6-8-9,494
164,4,6-6,12
164,4,6-7,1
164,5,6-6-9,245
164,5,6-6-8,24
164,5,6-7-8,1
164,5,6-7-9,5
164,6,6-6-8-9,87
164,6,6-6-6,21
164,6,6-6-7,31
164,6,5-6-8,1
164,7,6-6-7-8,11
164,7,6-6-6-8,3
164,7,6-6-6-9,4
164,7,6-6-7-9,2
164,8,6-6-6-7,6
164,8,6-6-6-8-9,9
164,8,6-6-7-8-9,5
164,8,1-6,2
164,8,6-6-6-6,1
164,9,1-6-9,26
164,9,6-6-6-7-9,145
164,9,6-6-6-6-9,1
164,9,6-6-6-7-8,4
164,9,6-6-6-6-8,1
164,9,1-6-8,1
164,10,6-6-6-7-8-9,4
164,10,1-6-8-9,3
164,10,6-6-6-6-8-9,1
164,11,1-6-6-9,6
164,11,6-6-6-6-7-9,2
164,11,6-6-6-6-6-9,1
164,11,1-5-6,1
164,12,6-6-6-6-7-8-9,28
164,12,1-6-6-8-9,31
164,12,1-5-6-8,1
164,12,1-5-6-9,7
164,12,1-4-6-9,1
164,12,6-6-6-6-6-8-9,1
164,12,6-6-6-6-6-6,4
164,12,6-6-6-6-7-7,3
164,13,6-6-6-6-6-7-9,2
164,13,1-5-6-8-9,2
164,13,1-6-6-7-9,2
164,13,1-5-6-6,1
164,13,1-6-6-7-8,1
164,13,6-6-6-6-6-7-8,1
164,13,1-6-6-6-9,1
164,13,6-6-6-6-7-7-8,1
164,13,1-4-6-8-9,1
164,14,1-6-6-6-8-9,37
164,14,1-5-6-6-9,2
164,14,6-6-6-6-6-6-7,3
164,15,1-5-6-6-8-9,21
164,15,6-6-6-6-6-7-7-9,4
164,15,6-6-6-6-6-7-7-8,4
164,15,1-4-6-6-8-9,5
164,15,1-1-6-9,1
164,15,1-4-5-6-9,1
164,16,6-6-6-6-6-6-7-7,3
164,16,6-6-6-6-6-6-7-8-9,1
164,17,1-1-6-6-9,4
164,18,1-1-4-6-8,1
164,18,6-6-6-6-6-6-6-7-7,1
164,19,1-4-5-6-6-6-8,1
164,19,1-1-6-6-6-9,1
164,19,1-1-6-6-6-8,1
164,20,1-1-5-6-6-8,1
164,20,6-6-6-6-6-6-6-7-7-7,2
164,21,1-1-1-6-9,5
164,21,1-1-6-6-6-7-9,1
164,21,1-1-6-6-6-7-8,1
164,21,1-1-1-6-8,3
164,22,1-1-1-6-6,3
164,23,1-1-6-6-6-6-7-9,3
164,24,1-1-6-6-6-6-7-8-9,3
164,24,1-1-5-6-6-6-7-8,1
164,24,1-1-5-6-6-6-7-9,3
164,24,1-1-1-6-6-7,1
164,24,6-6-6-6-6-6-6-6-7-7-7-8-9,1
164,25,1-1-5-6-6-6-7-8-9,1
164,25,1-1-1-6-6-7-8,1
164,27,1-1-1-3-6-9,4
164,29,0-1-1-6-6-9,1
164,30,1-1-1-6-6-6-6-7-8-9,3
164,36,1-1-1-1-3-6-6-8-9,1
164,54,0-1-1-1-1-1-1-6-6-8-9,1
164,58,0-1-1-1-1-1-1-3-6-6,1
165,22,0-3-3-5,1
165,24,0-1-3-6,10
165,24,0-3-3-5-6,1
165,30,0-1-3-3-4,5
165,30,0-1-3-3-5-6,2
165,30,0-0-3-5,1
166,3,8,7
166,3,7,5
166,6,7-8,110
166,6,6,13
166,9,6-8,121
166,9,6-7,28
166,12,6-7-8,654
166,12,6-6,17
166,15,6-6-8,61
166,15,5-7-8,2
166,15,5-6,1
166,15,6-6-7,2
166,15,4-7-8,1
166,18,5-6-8,40
166,18,6-6-6,67
166,18,6-6-7-8,47
166,18,4-6-7,24
166,18,5-6-7,3
166,21,6-6-6-7,14
166,21,5-6-7-8,19
166,21,6-6-6-8,54
166,21,4-6-7-8,8
166,21,4-5-8,1
166,21,2-8,1
166,24,1-7-8,27
166,24,6-6-6-6,7
166,24,6-6-6-7-8,49
166,24,4-6-6-7,10
166,24,3-6,1
166,24,1-6,4
166,27,6-6-6-6-7,2
166,27,1-6-8,1
166,27,6-6-6-6-8,1
166,30,1-6-7-8,4
166,30,6-6-6-6-7-8,13
166,30,1-6-6,2
166,30,6-6-6-6-6,1
166,33,1-6-6-8,6
166,33,1-4-7-8,2
166,33,6-6-6-6-6-8,2
166,36,1-6-6-7-8,41
166,36,1-4-6-8,22
166,36,1-5-6-7,1
166,36,1-4-6-7,13
166,36,2-5-6-8,3
166,36,1-1,1
166,36,6-6-6-6-6-7-8,3
166,36,1-5-6-8,1
166,39,2-6-6-6-8,6
166,39,1-4-6-6,7
166,39,1-6-6-6-7,1
166,39,1-5-6-7-8,2
166,39,1-6-6-6-8,26
166,39,1-4-6-7-8,63
166,39,1-5-6-6,1
166,39,1-1-7,1
166,39,1-3-8,1
166,42,1-4-6-6-7,94
166,42,1-5-6-6-8,37
166,42,1-1-6,3
166,42,1-3-7-8,3
166,42,1-6-6-6-7-8,1
166,42,6-6-6-6-6-6-6,1
166,42,6-6-6-6-6-6-7-8,1
166,45,1-4-5-6-7,7
166,45,1-1-6-7,5
166,45,1-4-6-6-7-8,6
166,45,1-4-5-6-8,18
166,45,1-3-6-7,1
166,45,1-5-6-6-7-8,1
166,45,6-6-6-6-6-6-6-8,5
166,45,1-1-6-8,1
166,45,1-4-6-6-6,1
166,48,1-4-5-6-7-8,17
166,48,6-6-6-6-6-6-6-7-8,3
166,48,1-1-6-6,2
166,48,1-5-6-6-6-8,2
166,51,1-2-5-7-8,1
166,51,1-4-5-6-6-7,3
166,51,1-6-6-6-6-6-7,1
166,51,6-6-6-6-6-6-6-6-8,1
166,54,1-1-6-6-7-8,2
166,54,1-3-5-6-8,3
166,54,1-4-6-6-6-6-7,1
166,54,1-3-4-5,1
166,54,1-1-3,1
166,54,1-1-4-6-7,2
166,57,1-3-5-6-6,56
166,57,1-1-2-8,22
166,57,1-2-4-6-6,6
166,60,1-1-6-6-6-7-8,11
166,60,6-6-6-6-6-6-6-6-6-7-8,6
166,60,1-2-4-5-7-8,1
166,60,1-1-5-6-6-8,3
166,60,1-4-5-6-6-6-7-8,1
166,60,1-1-4-6-6-8,3
166,63,1-1-4-5-6-8,3
166,63,1-1-5-6-6-7-8,2
166,66,1-1-1-6-6,4
166,66,1-1-4-5-6-7-8,17
166,66,1-1-1-6-7-8,3
166,66,1-3-4-5-6-6,10
166,69,1-1-5-6-6-6-6,1
166,72,1-1-1-1,2
166,72,1-1-4-6-6-6-6-7,1
166,75,1-1-4-6-6-6-6-7-8,1
166,75,1-1-5-6-6-6-6-7-8,2
166,78,1-1-6-6-6-6-6-6-7-8,1
166,78,0-1-1-7-8,1
166,78,1-1-1-2-7-8,1
166,81,1-1-1-4-6-6-7-8,1
166,84,1-1-1-1-4-7,3
166,84,1-1-1-6-6-6-6-7-8,2
166,90,1-1-1-6-6-6-6-6-7-8,1
166,90,1-1-4-5-6-6-6-6-6-7-8,1
166,108,0-1-1-2-3,1
166,108,1-1-1-1-3-6-6-7-8,1
166,138,1-1-1-1-1-6-6-6-6-6-6-6-7-8,1
166,150,1-1-1-1-1-1-2-3-7-8,1
166,180,0-0-0-0-1-1,1
166,234,0-0-0-0-1-1-1-1-2,1
167,24,1-4,34
167,30,1-4-5,65
167,30,1-3,33
167,36,1-3-4,4
167,42,0-4,1
167,48,1-1-4-5,5
167,48,0-3,1
167,48,1-3-3-4,2
167,54,1-1-2,2
167,60,0-1-5,6
167,60,0-1-4,1
167,60,0-3-4-5,1
167,66,0-1-3,10
167,66,0-1-4-5,87
167,72,0-3-3-4-5,2
167,72,1-1-1-1,9
167,72,0-1-3-4,1
167,78,0-1-1-4,1
167,84,0-0-3,1
167,96,0-1-1-3-4-5,1
167,102,0-1-1-1-3,1
167,102,0-0-1-3,1
167,102,0-1-1-3-3-4,1
167,108,0-0-1-3-4,6
167,114,0-0-1-3-3,1
167,114,0-0-1-1-5,1
167,120,0-0-1-1-3,2
167,132,0-0-0-1-4,1
169,30,0-0-0-0-0,1
173,8,0-1,1
173,10,0-1-2,3
173,12,0-1-1-1,1
173,14,0-0-1,1
173,14,0-1-1-1-2,4
173,16,0-0-1-1,2
173,18,0-0-1-1-2,1
173,24,0-0-0-1-1-2,96
173,26,0-0-0-0-1,4
173,28,0-0-0-0-1-1,1
173,28,0-0-0-0-1-2,6
173,30,0-0-0-1-1-1-1-2-2,2
173,36,0-0-0-0-0-1-1-2,2
173,42,0-0-0-0-0-0-1-1-2,2
173,44,0-0-0-0-0-0-0-1,1
173,56,0-0-0-0-0-0-0-0-1-1-1-2,2
173,62,0-0-0-0-0-0-0-0-0-1-1-2-2,1
173,68,0-0-0-0-0-0-0-0-0-0-0-1,1
174,7,2-6-8-9-11,1
174,9,1-2-7-8-11,3
174,9,1-2-6-9-11,6
174,9,1-2-7-9-10,2
174,9,1-2-7-8-10,1
174,9,1-2-6-8-11,1
174,11,1-2-2-6-10,1
174,11,1-1-2-7-11,1
174,11,1-2-2-6-8,1
174,14,1-1-2-2-7-10,1
174,15,1-1-2-2-7-9-10,1
174,15,1-1-2-2-6-8-11,1
174,15,1-1-2-2-7-8-10,1
174,18,1-1-1-2-2-6-8-11,2
174,18,1-1-2-2-2-7-8-11,2
174,18,1-1-1-2-2-7-8-10,3
174,18,1-1-1-2-2-6-9-10,1
174,18,1-1-2-2-2-6-9-11,1
174,19,1-1-1-2-2-2-11,4
174,21,1-1-1-2-2-2-6-9-11,16
174,21,1-1-1-2-2-2-7-8-11,17
174,21,1-1-1-2-2-2-6-8-11,2
174,21,1-1-1-2-2-2-7-9-10,7
174,22,0-0-1-1-2-11,1
174,26,0-0-1-2-3-4-5-6-9,1
174,26,0-0-1-2-3-4-5-9-10,1
174,27,0-0-1-2-2-3-8-9-10-11,1
174,28,0-0-1-1-2-2-4-6-7,1
