spg,n_atoms,wps,count
2,130,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,1
2,132,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,3
2,136,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,1
2,136,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3-5-7-8,1
2,140,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,1
2,140,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-4,1
2,140,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3-4,1
2,144,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-4,1
2,148,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-6-7,2
2,156,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-3-4-8,1
2,160,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,2
2,168,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,1
2,172,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,1
2,174,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,1
2,176,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,1
2,178,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-8,1
2,178,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3-5,1
2,178,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-7-8,1
2,200,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-5-6-7,1
3,4,2-2-3-3,1
3,7,0-0-1-2-4,1
3,7,0-0-1-3-4,5
3,9,0-0-1-2-2-3-4,1
3,9,0-0-1-2-3-4-4,1
3,12,0-0-0-0-0-2-3,2
3,12,0-0-0-0-1-2-3-4,4
3,12,0-0-0-0-1-2-4-4,1
3,13,0-0-0-0-0-1-3-4,1
3,13,0-0-0-0-1-1-2-2-3,2
3,13,0-0-0-0-1-1-2-3-4,6
3,13,0-0-0-0-1-2-2-3-4,6
3,13,0-0-0-0-1-2-3-3-4,17
3,13,0-0-0-0-1-2-3-4-4,4
3,14,0-0-0-0-0-1-3-3-4,2
3,14,0-0-0-0-1-1-2-2-3-3,2
3,14,0-0-0-0-1-1-2-2-4-4,1
3,14,0-0-0-0-1-1-3-3-4-4,2
3,14,0-0-0-0-1-2-2-3-4-4,2
3,14,0-0-0-0-1-2-3-3-4-4,1
3,14,0-0-0-0-2-2-3-3-4-4,1
3,15,0-0-0-0-1-1-2-2-3-4-4,1
3,15,0-0-1-1-1-2-2-2-3-3-3-4-4,1
3,16,0-0-0-0-0-0-1-1-2-2,1
3,16,0-0-0-0-0-0-1-2-3-4,6
3,16,0-0-0-0-1-1-1-1-2-2-2-2,1
3,16,0-0-0-0-1-1-2-2-3-3-4-4,3
3,17,0-0-0-0-0-0-1-1-2-3-4,4
3,17,0-0-0-0-0-0-1-2-2-3-4,2
3,17,0-0-0-0-0-0-1-2-3-3-4,3
3,17,0-0-0-0-0-0-1-2-3-4-4,4
3,18,0-0-0-0-0-0-0-0-1-4,1
3,18,0-0-0-0-0-0-1-1-2-2-3-3,8
3,18,0-0-0-0-0-0-1-1-2-3-3-4,1
3,19,0-0-0-0-0-0-0-0-1-2-3,1
3,19,0-0-0-0-0-0-0-0-1-2-4,3
3,19,0-0-0-0-0-0-0-0-1-3-4,6
3,19,0-0-0-0-0-0-0-0-2-3-4,2
3,19,0-0-0-0-0-0-1-1-1-2-4-4-4,8
3,19,0-0-0-0-0-0-1-1-1-3-4-4-4,12
3,19,0-0-0-0-0-0-1-1-2-2-3-3-4,2
3,19,0-0-0-0-0-0-1-1-2-2-3-4-4,1
3,19,0-0-0-0-0-0-1-1-2-3-3-4-4,1
3,19,0-0-0-0-0-0-1-1-2-3-4-4-4,1
3,19,0-0-0-0-0-0-1-2-2-2-3-3-3,2
3,19,0-0-0-0-0-0-2-2-2-3-3-3-4,3
3,20,0-0-0-0-0-0-1-1-1-2-3-3-3-4,1
3,20,0-0-0-0-0-0-1-1-2-2-3-3-4-4,18
3,21,0-0-0-0-0-0-0-0-0-0-1,1
3,21,0-0-0-0-0-0-0-0-1-1-2-3-4,2
3,21,0-0-0-0-0-0-0-0-1-2-2-3-4,2
3,21,0-0-0-0-0-0-0-0-1-2-3-3-4,1
3,21,0-0-0-0-0-0-1-1-2-2-3-3-4-4-4,1
3,22,0-0-0-0-0-0-0-0-0-1-2-3-4,2
3,22,0-0-0-0-0-0-0-0-1-2-2-3-3-4,1
3,23,0-0-0-0-0-0-0-0-0-0-1-2-3,1
3,23,0-0-0-0-0-0-0-0-1-1-2-3-3-4-4,1
3,24,0-0-0-0-0-0-0-0-0-0-0-3-4,1
3,24,0-0-0-0-0-0-0-0-0-0-1-2-3-4,7
3,24,0-0-0-0-0-0-0-0-1-1-2-2-3-3-4-4,2
3,24,0-0-0-0-0-0-1-1-1-2-2-2-3-3-3-4-4-4,12
3,25,0-0-0-0-0-0-0-0-0-0-0-0-2,1
3,25,0-0-0-0-0-0-0-0-0-0-1-2-2-3-4,1
3,25,0-0-0-0-0-0-0-0-1-1-2-2-2-3-3-4-4,1
3,25,0-0-0-0-0-0-0-0-1-1-2-2-3-3-4-4-4,1
3,26,0-0-0-0-0-0-1-1-2-2-2-2-3-3-3-3-4-4-4-4,1
3,26,0-0-0-0-1-1-1-1-2-2-2-2-2-2-3-3-3-3-4-4-4-4,1
3,28,0-0-0-0-0-0-0-0-0-0-0-0-1-2-3-4,5
3,28,0-0-0-0-0-0-0-0-0-0-0-1-2-3-3-4-4,1
3,30,0-0-0-0-0-0-0-0-0-0-0-0-1-1-2-3-4-4,1
3,32,0-0-0-0-0-0-0-0-0-0-0-0-1-1-2-2-3-3-4-4,11
3,32,0-0-0-0-0-0-0-0-1-1-1-1-2-2-2-2-3-3-3-3-4-4-4-4,10
3,33,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3,1
3,33,0-0-0-0-0-0-0-0-0-0-0-0-1-1-1-2-2-3-3-4-4,1
3,33,0-0-0-0-0-0-0-0-0-0-0-0-1-1-2-2-3-3-3-4-4,2
3,36,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-3-4,9
3,36,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-2-3-3,1
3,36,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-1-1-2-2-2,1
3,36,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-3-3-4-4,1
3,36,0-0-0-0-0-0-0-0-0-0-0-0-1-1-1-2-2-3-3-3-3-4-4-4,1
3,36,0-0-0-0-0-0-1-1-1-1-1-1-2-2-2-2-2-2-3-3-3-3-3-3-4-4-4-4-4-4,1
3,37,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-1-2-3-4,1
3,37,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-2-3-3,1
3,37,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-3-3-4,1
3,37,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-3-4-4,1
3,38,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-2-3-3-4,1
3,38,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-2-2-3-4-4-4,1
3,39,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-1-2-2-3-3-4,2
3,40,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-1-2-2-3-3-4-4,20
3,40,0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-1-1-1-2-2-2-2-3-3-4-4,2
3,40,0-0-0-0-0-0-0-0-0-0-0-0-1-1-1-1-2-2-2-2-3-3-3-3-4-4-4-4,8
3,42,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-2-3-3-4,1
3,44,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-2-3-3-4,1
3,44,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-1-2-2-3-3-4-4,3
3,45,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-2-3-3,1
3,45,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-2-3-4,1
3,45,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-3-4-4,1
3,48,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-3-4,1
3,48,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-1-2-2-3-3-4-4,1
3,48,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-1-1-2-2-2-3-3-3-4-4-4,2
3,49,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2,1
3,49,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-4,1
3,50,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-2-3-3-4,1
3,52,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-3-4,1
3,52,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-2-3-3-4,2
3,52,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-1-1-2-2-2-3-3-3-4-4-4,1
3,54,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-2-3-3,1
3,54,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-1-1-4-4-4,1
3,54,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-1-2-3-4-4,1
3,54,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-2-3-3-4,1
3,56,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-1-1-1-2-2-3-3-4-4-4-4,1
3,59,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-1-2-2-3-3-4,1
3,60,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,1
3,60,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-3-4-4-4,1
3,60,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-1-1-1-2-2-2-4,1
3,60,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-1-1-1-1-1-2-2-2-2-2-2-3-3-3-3-3-3-4-4-4-4-4-4,1
3,62,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-3-4,1
3,63,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-3-3-4,1
3,63,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-1-1-1-2-2-2-2-3-3-3-3-4-4-4,1
3,65,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-1-2-2-3-4-4,1
3,78,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-2-3-3-4,1
3,80,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-3-4,1
3,80,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-1-2-2-3-3-4-4,3
3,81,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-1-1-2-2-3-3-4-4,1
3,82,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-3-4,1
3,84,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-3-4,1
3,84,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-1-2-2-2-2-2-3-3-4-4-4,2
3,92,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-3,1
3,99,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-4,1
3,100,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-3-3-4-4,1
3,116,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-1-2-2-3-3-4-4,1
3,120,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-1-2-2-3-3-4-4,1
3,168,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-1-2-2-3-3-4-4,1
4,4,0-0,2
4,6,0-0-0,13
4,8,0-0-0-0,16
4,10,0-0-0-0-0,18
4,12,0-0-0-0-0-0,32
4,14,0-0-0-0-0-0-0,25
4,16,0-0-0-0-0-0-0-0,41
4,18,0-0-0-0-0-0-0-0-0,81
4,20,0-0-0-0-0-0-0-0-0-0,74
4,22,0-0-0-0-0-0-0-0-0-0-0,119
4,24,0-0-0-0-0-0-0-0-0-0-0-0,87
4,26,0-0-0-0-0-0-0-0-0-0-0-0-0,53
4,28,0-0-0-0-0-0-0-0-0-0-0-0-0-0,81
4,30,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,40
4,32,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,49
4,34,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,23
4,36,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,74
4,38,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,21
4,40,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29
4,42,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,25
4,44,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,52
4,46,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,47
4,48,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,27
4,50,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,15
4,52,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,50
4,54,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,12
4,56,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,60
4,58,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,4
4,60,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,17
4,62,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,9
4,64,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,13
4,66,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,4
4,68,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,9
4,70,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,11
4,72,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,13
4,74,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,6
4,76,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,15
4,78,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,3
4,80,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,12
4,82,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,4
4,84,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,6
4,86,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,6
4,88,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,10
4,92,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,3
4,94,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,2
4,96,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,6
4,98,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,2
4,100,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,2
4,102,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,1
4,104,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,3
4,106,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,2
4,108,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,1
4,114,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,1
4,116,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,1
4,126,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,3
4,132,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,2
4,134,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,1
4,144,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,1
4,152,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,3
4,160,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,1
